delivery_id,delivery_order_id,driver_id,delivery_distance_meters,delivery_status
2843566,87640681,15199,1105,DELIVERED
2843567,87444602,18856,2030,DELIVERED
2843568,87639349,8182,5407,DELIVERED
2843570,87637339,41848,398,DELIVERED
2843573,87638933,41889,4333,DELIVERED
2843575,87635801,43188,2334,DELIVERED
2843577,87640915,51974,4284,DELIVERED
2843578,87636985,27747,1219,DELIVERED
2843580,87634956,31999,1290,DELIVERED
2843581,87556769,3621,4056,DELIVERED
2843582,87637910,37630,349,DELIVERED
2843584,87638950,53379,422,DELIVERED
2843586,87640884,54032,362,DELIVERED
2843589,87637517,15165,918,DELIVERED
2843593,87639470,448,1294,DELIVERED
2843597,87636222,10368,1357,DELIVERED
2843598,87637762,5623,1421,DELIVERED
2843600,87639411,5403,2731,DELIVERED
2843601,87637636,7736,1793,DELIVERED
2843611,87230116,40150,5275,DELIVERED
2843614,87635357,2750,1229,DELIVERED
2843616,87637908,2337,1715,DELIVERED
2843617,87642947,30801,1299,DELIVERED
2843618,87631860,31048,2540,DELIVERED
2843619,87639673,24435,1634,DELIVERED
2843623,87629786,52171,2139,DELIVERED
2843626,87489353,32130,1531,DELIVERED
2843627,87643127,55190,3546,DELIVERED
2843628,87555966,40150,1980,DELIVERED
2843634,87640601,36656,1131,DELIVERED
2843635,87639567,24435,2282,DELIVERED
2843638,87638533,23616,1218,DELIVERED
2843639,87637887,23616,1377,DELIVERED
2843646,87639668,7615,5611,DELIVERED
2843647,87639700,20142,4874,DELIVERED
2843649,87642389,25837,1199,DELIVERED
2843653,87638241,10614,3427,DELIVERED
2843655,87641849,15561,1391,DELIVERED
2843656,87635386,50827,3943,DELIVERED
2843658,87643841,1113,1926,DELIVERED
2843665,87640089,23263,3005,DELIVERED
2843669,87638147,6436,1692,DELIVERED
2843671,87642232,55587,4901,DELIVERED
2843673,87638342,2750,2439,DELIVERED
2843675,87645485,11522,1148,DELIVERED
2843677,87630769,,4052,DELIVERED
2843679,87637019,10560,4499,DELIVERED
2843681,87636797,53010,695,DELIVERED
2843682,87642392,25506,3695,DELIVERED
2843685,87632431,10682,2282,DELIVERED
2843688,87638632,5776,1224,DELIVERED
2843689,87615909,17014,2322,DELIVERED
2843691,87640796,5349,3984,DELIVERED
2843692,87641052,25651,4973,DELIVERED
2843694,87632253,,4054,DELIVERED
2843696,87643596,51093,902,DELIVERED
2843697,87639661,48308,3589,DELIVERED
2843698,87498532,32251,12821,DELIVERED
2843700,87641251,5527,3368,DELIVERED
2843701,87567244,32251,12157,DELIVERED
2843703,87641904,1203,599,DELIVERED
2843705,87639003,44863,1853,DELIVERED
2843706,87639973,16691,1742,DELIVERED
2843707,87643179,5628,3329,DELIVERED
2843708,87637558,29600,650,DELIVERED
2843709,87634920,32251,8540,DELIVERED
2843711,87639019,33779,1490,DELIVERED
2843712,87497022,32251,12723,DELIVERED
2843715,87644374,55446,6589,DELIVERED
2843720,87539439,35445,635,DELIVERED
2843721,87639897,56240,881,DELIVERED
2843727,87632129,29829,1932,DELIVERED
2843728,87639963,,9917,DELIVERED
2843729,87643521,14208,1397,DELIVERED
2843730,87626260,25651,4903,DELIVERED
2843732,87625856,25651,5075,DELIVERED
2843734,87635554,,6089,DELIVERED
2843735,87641095,1113,1798,DELIVERED
2843736,87636894,34973,847,DELIVERED
2843737,87640445,10830,4588,DELIVERED
2843739,87633197,46393,4275,DELIVERED
2843741,87641100,10293,1965,DELIVERED
2843742,87627056,25920,870,DELIVERED
2843743,87640713,28903,2733,DELIVERED
2843750,87638631,,5263,DELIVERED
2843753,87618929,48538,3365,DELIVERED
2843756,87635169,9806,6479,DELIVERED
2843757,87642694,32109,3820,DELIVERED
2843758,87638250,25920,855,DELIVERED
2843763,87642566,36560,2359,DELIVERED
2843765,87643577,52916,2559,DELIVERED
2843766,87531357,18748,1064,DELIVERED
2843768,87642494,27091,4269,DELIVERED
2843769,87642985,23523,4960,DELIVERED
2843772,87644579,39088,1780,DELIVERED
2843774,87641718,18748,1053,DELIVERED
2843776,87639058,6514,1661,DELIVERED
2843780,87640871,9182,841,DELIVERED
2843783,87640446,9980,2269,DELIVERED
2843786,87623971,25920,746,DELIVERED
2843790,87632176,28397,4562,DELIVERED
2843796,87642495,7235,3348,DELIVERED
2843803,87538265,19969,7671,DELIVERED
2843805,87647093,55737,5279,DELIVERED
2843808,87644415,7385,2804,DELIVERED
2843812,87643287,7385,862,DELIVERED
2843817,87639468,3625,1318,DELIVERED
2843819,87638532,25651,2253,DELIVERED
2843822,87640767,56408,2333,DELIVERED
2843823,87642379,8060,6918,DELIVERED
2843826,87640396,10294,2202,DELIVERED
2843827,87640447,27239,3862,DELIVERED
2843829,87643703,54731,1036,DELIVERED
2843831,87637521,7549,5678,DELIVERED
2843832,87634352,46107,570,DELIVERED
2843833,87641965,8060,5086,DELIVERED
2843836,87616650,44167,8424,DELIVERED
2843839,87638766,47231,1865,DELIVERED
2843840,87643080,14136,1013,DELIVERED
2843841,87644298,25784,2028,DELIVERED
2843842,87641367,8060,3957,DELIVERED
2843844,87641767,41970,1086,DELIVERED
2843845,87633837,46241,3796,DELIVERED
2843846,87641706,8060,6814,DELIVERED
2843852,87639574,47231,926,DELIVERED
2843857,87635526,43763,1907,DELIVERED
2843858,87645735,42636,3993,DELIVERED
2843859,87644267,30950,3264,DELIVERED
2843860,87640831,7480,4185,DELIVERED
2843861,87643235,54995,1627,DELIVERED
2843864,87639751,22209,1246,DELIVERED
2843866,87644273,31023,3572,DELIVERED
2843867,87644121,5748,779,DELIVERED
2843873,87640766,464,582,DELIVERED
2843874,87639431,41924,9817,DELIVERED
2843878,87645152,245,940,DELIVERED
2843879,87481634,12227,917,DELIVERED
2843880,87633061,25651,2424,DELIVERED
2843881,87642830,32130,4216,DELIVERED
2843882,87639662,41924,9152,DELIVERED
2843884,87635137,43323,2895,DELIVERED
2843885,87643079,2561,3938,DELIVERED
2843886,87638583,41924,8672,DELIVERED
2843887,87638927,41924,9790,DELIVERED
2843890,87641712,16496,3423,DELIVERED
2843892,87643578,5748,1289,DELIVERED
2843893,87640162,7335,789,DELIVERED
2843896,87619863,,3979,DELIVERED
2843898,87645745,713,5069,DELIVERED
2843901,87641709,12731,4979,DELIVERED
2843906,87646181,2876,736,DELIVERED
2843907,87640706,,2334,DELIVERED
2843911,87643969,2703,2802,DELIVERED
2843920,87643249,21430,1423,DELIVERED
2843924,87646085,8940,1666,DELIVERED
2843926,87639667,54057,1009,DELIVERED
2843927,87646498,10545,1155,DELIVERED
2843934,87642961,8909,769,DELIVERED
2843936,87616230,10560,3829,DELIVERED
2843938,87636428,30314,2144,DELIVERED
2843940,87641254,3863,291,DELIVERED
2843941,87637555,12346,5816,DELIVERED
2843946,87645164,25989,393,DELIVERED
2843951,87640946,10803,1171,DELIVERED
2843952,87645026,4737,4233,DELIVERED
2843953,87648698,7397,470,DELIVERED
2843954,87643157,46025,1525,DELIVERED
2843955,87647405,31891,2846,DELIVERED
2843956,87644879,28675,4917,DELIVERED
2843957,87643081,12390,1109,DELIVERED
2843958,87635027,37646,956,DELIVERED
2843959,87633097,508,1232,DELIVERED
2843961,87641568,10803,1841,DELIVERED
2843965,87645417,41398,2296,DELIVERED
2843966,87642053,49494,774,DELIVERED
2843967,87641006,12016,1474,DELIVERED
2843968,87644558,809,3682,DELIVERED
2843969,87404920,,16700,DELIVERED
2843970,87641619,10803,2447,DELIVERED
2843971,87644485,9509,3483,DELIVERED
2843972,87642005,,451,DELIVERED
2843975,87646694,758,1969,DELIVERED
2843976,87647457,9461,3037,DELIVERED
2843977,87646017,38967,5249,DELIVERED
2843980,87639568,28858,1157,DELIVERED
2843981,87636074,26910,3822,DELIVERED
2843982,87641845,10803,3083,DELIVERED
2843987,87644127,28675,1534,DELIVERED
2843989,87642200,10803,1238,DELIVERED
2843990,87638294,4737,2582,DELIVERED
2843991,87646012,36560,3264,DELIVERED
2843993,87645666,26910,4294,DELIVERED
2843994,87636424,34207,5721,DELIVERED
2843995,87646999,53297,2390,DELIVERED
2843996,87614459,,5581,DELIVERED
2843997,87645789,26910,4294,DELIVERED
2843999,87635071,2472,1890,DELIVERED
2844000,87640719,12346,8191,DELIVERED
2844003,87640496,43579,1553,DELIVERED
2844005,87633006,988,4368,DELIVERED
2844010,87646177,18487,598,DELIVERED
2844013,87641160,409,2315,DELIVERED
2844015,87647285,53797,1206,DELIVERED
2844016,87642121,14059,563,DELIVERED
2844019,87637651,12346,6760,DELIVERED
2844020,87635933,36096,3544,DELIVERED
2844022,87637835,48226,1555,DELIVERED
2844025,87639757,48226,771,DELIVERED
2844026,87635294,22879,5464,DELIVERED
2844027,87635867,36096,2683,DELIVERED
2844028,87637178,,1752,DELIVERED
2844030,87643788,23860,3744,DELIVERED
2844031,87636415,36096,2946,DELIVERED
2844032,87642696,14509,932,DELIVERED
2844033,87640409,11404,384,DELIVERED
2844034,87647032,53797,2023,DELIVERED
2844038,87640377,55746,1095,DELIVERED
2844039,87646634,6880,1638,DELIVERED
2844042,87637814,37400,604,DELIVERED
2844044,87644570,13074,2398,DELIVERED
2844046,87646697,26332,69,DELIVERED
2844050,87643834,31891,1130,DELIVERED
2844054,87643956,54913,2676,DELIVERED
2844056,87645780,5394,4243,DELIVERED
2844061,87648058,12016,1726,DELIVERED
2844065,87646020,51985,1080,DELIVERED
2844072,87638876,34207,5556,DELIVERED
2844073,87637800,25651,860,DELIVERED
2844074,87641052,25651,4973,DELIVERED
2844075,87613370,10019,635,DELIVERED
2844077,87649104,40443,3587,DELIVERED
2844079,87646858,53797,2337,DELIVERED
2844082,87644563,25651,1770,DELIVERED
2844088,87639731,25651,360,DELIVERED
2844091,87646965,53797,1179,DELIVERED
2844094,87647370,43620,1185,DELIVERED
2844097,87638074,2726,11455,DELIVERED
2844098,87626260,25651,4903,DELIVERED
2844103,87638716,2726,10799,DELIVERED
2844104,87638843,54913,2362,DELIVERED
2844105,87643290,47885,2504,DELIVERED
2844110,87638790,11230,769,DELIVERED
2844116,87645538,41440,1399,DELIVERED
2844117,87642875,,3973,DELIVERED
2844120,87646587,47448,3752,DELIVERED
2844122,87641311,24550,4098,DELIVERED
2844127,87642236,24550,2787,DELIVERED
2844129,87642006,196,473,DELIVERED
2844131,87647237,9317,4832,DELIVERED
2844132,87645024,44584,2032,DELIVERED
2844134,87640670,34798,2698,DELIVERED
2844136,87639149,11494,1924,DELIVERED
2844137,87641728,48334,3705,DELIVERED
2844139,87637744,39779,1387,DELIVERED
2844140,87646540,47210,3415,DELIVERED
2844141,87647281,32809,1985,DELIVERED
2844142,87646800,52919,963,DELIVERED
2844143,87643656,54490,1999,DELIVERED
2844146,87647754,16575,2232,DELIVERED
2844148,87648809,27422,2941,DELIVERED
2844150,87161942,26223,7148,DELIVERED
2844152,87422994,,8968,DELIVERED
2844154,87162508,,3790,DELIVERED
2844156,87099873,,11969,DELIVERED
2844157,87648033,54829,1750,DELIVERED
2844158,87073887,,5131,DELIVERED
2844159,87199874,,9229,DELIVERED
2844160,87422992,,5993,DELIVERED
2844162,87096062,26223,18171,DELIVERED
2844163,87109813,26223,13007,DELIVERED
2844164,87156037,26223,18365,DELIVERED
2844166,87644486,8266,1386,DELIVERED
2844167,87647691,3358,5277,DELIVERED
2844168,87642330,17749,2462,DELIVERED
2844173,87647687,39779,2453,DELIVERED
2844175,87645597,8909,380,DELIVERED
2844177,87646807,3358,1243,DELIVERED
2844179,87643590,464,1137,DELIVERED
2844182,87643471,23547,1434,DELIVERED
2844185,87646022,938,95,DELIVERED
2844187,87642698,7235,4282,DELIVERED
2844188,87647213,31090,1811,DELIVERED
2844190,87646132,23547,2157,DELIVERED
2844191,87647368,54829,2046,DELIVERED
2844196,87644038,37791,4385,DELIVERED
2844197,87646818,16575,2355,DELIVERED
2844198,87648430,9788,1721,DELIVERED
2844199,87637340,29600,381,DELIVERED
2844201,87638816,49585,1274,DELIVERED
2844202,87644631,55746,530,DELIVERED
2844208,87644222,6516,4609,DELIVERED
2844209,87646084,26325,746,DELIVERED
2844210,87639366,39779,3981,DELIVERED
2844213,87648418,10200,4339,DELIVERED
2844214,87646715,38813,2366,DELIVERED
2844215,87646769,6516,2605,DELIVERED
2844220,87645328,26189,2540,DELIVERED
2844221,87620650,,1191,DELIVERED
2844222,87647585,7033,1386,DELIVERED
2844223,87645758,25651,6644,DELIVERED
2844225,87645891,47210,7551,DELIVERED
2844226,87635611,19041,2772,DELIVERED
2844227,87645287,21022,1934,DELIVERED
2844229,87641208,245,2746,DELIVERED
2844231,87649565,47317,2237,DELIVERED
2844232,87640484,47131,3121,DELIVERED
2844235,87647970,42860,2145,DELIVERED
2844236,87645423,1301,1471,DELIVERED
2844238,87639767,28623,2421,DELIVERED
2844245,87650109,4107,1712,DELIVERED
2844249,87649517,11941,886,DELIVERED
2844250,87644674,41495,701,DELIVERED
2844251,87644789,12227,763,DELIVERED
2844252,87638159,54731,273,DELIVERED
2844253,87645693,7956,1625,DELIVERED
2844256,87650678,54490,1432,DELIVERED
2844258,87647175,448,1757,DELIVERED
2844259,87636760,7686,2501,DELIVERED
2844260,87649518,7956,1239,DELIVERED
2844261,87636999,47210,8157,DELIVERED
2844264,87647810,31048,1969,DELIVERED
2844269,87635007,22307,2671,DELIVERED
2844272,87620814,25651,4884,DELIVERED
2844274,87637753,54743,9109,DELIVERED
2844278,87632551,28623,2242,DELIVERED
2844279,87645697,11887,2199,DELIVERED
2844280,87648074,1829,3514,DELIVERED
2844281,87637725,17989,2383,DELIVERED
2844283,87645639,49799,2361,DELIVERED
2844284,87648527,56407,1343,DELIVERED
2844286,87650683,15636,1326,DELIVERED
2844288,87648967,56240,1474,DELIVERED
2844291,87648607,26536,2917,DELIVERED
2844292,87638440,54743,11096,DELIVERED
2844295,87617798,7686,4169,DELIVERED
2844297,87650253,50608,3051,DELIVERED
2844300,87648283,26536,3385,DELIVERED
2844304,87640068,34973,367,DELIVERED
2844310,87637824,20495,14070,DELIVERED
2844313,87651110,4350,1700,DELIVERED
2844315,87647703,26536,3323,DELIVERED
2844319,87559277,11941,574,DELIVERED
2844322,87651766,14290,633,DELIVERED
2844323,87647185,49554,292,DELIVERED
2844324,87649270,33559,1065,DELIVERED
2844325,87646127,25651,2179,DELIVERED
2844326,87634991,25651,3764,DELIVERED
2844328,87649829,5128,1213,DELIVERED
2844330,87636471,32241,1972,DELIVERED
2844331,87645852,42122,1705,DELIVERED
2844338,87636138,32241,1750,DELIVERED
2844339,87647367,46651,6681,DELIVERED
2844341,87647968,2337,3625,DELIVERED
2844342,87635744,32241,1051,DELIVERED
2844348,87644549,5456,3548,DELIVERED
2844349,87647028,46242,6295,DELIVERED
2844350,87646024,5456,3548,DELIVERED
2844351,87503006,11941,1662,DELIVERED
2844352,87635852,2091,5448,DELIVERED
2844353,87645825,47131,1292,DELIVERED
2844357,87637263,50158,2539,DELIVERED
2844358,87652391,27978,1923,DELIVERED
2844359,87647498,20248,1071,DELIVERED
2844362,87647408,49340,938,DELIVERED
2844363,87649834,11574,1015,DELIVERED
2844364,87649217,38412,4221,DELIVERED
2844365,87648526,20248,2774,DELIVERED
2844366,87651094,2465,1943,DELIVERED
2844367,87645712,26770,4051,DELIVERED
2844368,87645957,50810,1233,DELIVERED
2844370,87641818,27711,1431,DELIVERED
2844371,87636362,23523,7951,DELIVERED
2844372,87647025,26770,6244,DELIVERED
2844374,87220813,,3159,DELIVERED
2844375,87221057,,1997,DELIVERED
2844381,87620443,25651,1074,DELIVERED
2844385,87638232,41440,893,DELIVERED
2844386,87646325,4939,3744,DELIVERED
2844387,87636612,48053,5703,DELIVERED
2844391,87640631,46242,7753,DELIVERED
2844392,87640164,51037,1857,DELIVERED
2844393,87642706,7235,3574,DELIVERED
2844394,87613182,41797,4492,DELIVERED
2844395,87644563,25651,1770,DELIVERED
2844396,87638446,23357,2690,DELIVERED
2844398,87638380,41797,4963,DELIVERED
2844400,87647283,20495,5964,DELIVERED
2844401,87647863,12330,437,DELIVERED
2844407,87642022,48571,266,DELIVERED
2844409,87646932,32809,2293,DELIVERED
2844410,87641194,50835,2742,DELIVERED
2844411,87648370,1822,599,DELIVERED
2844413,87650359,50015,760,DELIVERED
2844415,87646652,12457,1053,DELIVERED
2844416,87652815,43141,1262,DELIVERED
2844417,87650454,50438,1704,DELIVERED
2844424,87648717,6675,560,DELIVERED
2844425,87621080,,13354,DELIVERED
2844428,87639224,11504,4969,DELIVERED
2844439,87647719,15231,2230,DELIVERED
2844447,87649664,46546,2145,DELIVERED
2844448,87648273,43431,2232,DELIVERED
2844452,87640071,11504,4242,DELIVERED
2844457,87638532,25651,2253,DELIVERED
2844463,87634142,10293,3289,DELIVERED
2844466,87647615,25651,3763,DELIVERED
2844467,87640514,11504,2161,DELIVERED
2844469,87649151,48308,2362,DELIVERED
2844470,87647602,25651,2152,DELIVERED
2844471,87638246,52171,1767,DELIVERED
2844472,87647426,25651,885,DELIVERED
2844473,87629855,10127,1747,DELIVERED
2844474,87651578,53097,1736,DELIVERED
2844475,87634901,25651,847,DELIVERED
2844476,87654302,31639,4132,DELIVERED
2844477,87647923,46651,6128,DELIVERED
2844478,87651073,49542,189,DELIVERED
2844479,87653796,,2831,CANCELLED
2844481,87647198,44863,2285,DELIVERED
2844492,87633762,34320,768,DELIVERED
2844493,87635246,43323,1485,DELIVERED
2844495,87648850,49258,1838,DELIVERED
2844499,87642061,34729,1705,DELIVERED
2844500,87642203,25651,3550,DELIVERED
2844501,87642875,,3973,CANCELLED
2844505,87652306,53372,1437,DELIVERED
2844508,87648415,51037,959,DELIVERED
2844511,87640887,11504,4352,DELIVERED
2844515,87633135,37630,1136,DELIVERED
2844518,87640722,14433,2033,DELIVERED
2844520,87646763,25651,5090,DELIVERED
2844521,87639731,25651,360,DELIVERED
2844522,87652385,43843,816,DELIVERED
2844525,87647646,41128,2301,DELIVERED
2844526,87649307,54887,2309,DELIVERED
2844528,87648722,41848,2835,DELIVERED
2844532,87654034,28565,3633,DELIVERED
2844538,87651898,43843,1417,DELIVERED
2844539,87632423,11404,308,DELIVERED
2844544,87651768,45845,1446,DELIVERED
2844550,87644280,6934,836,DELIVERED
2844553,87649838,33620,1473,DELIVERED
2844554,87651435,1511,566,DELIVERED
2844557,87649563,28565,1436,DELIVERED
2844558,87637516,54203,6515,DELIVERED
2844563,87640668,54203,4353,DELIVERED
2844565,87642169,34973,246,DELIVERED
2844574,87650548,47338,1785,DELIVERED
2844575,87647751,47131,2779,DELIVERED
2844579,87629133,,14002,CANCELLED
2844583,87640190,13546,283,DELIVERED
2844592,87651521,30933,2570,DELIVERED
2844597,87625856,25651,5075,DELIVERED
2844598,87647334,11857,2076,DELIVERED
2844599,87642203,,3550,DELIVERED
2844601,87650457,33620,4211,DELIVERED
2844602,87650803,44415,2204,DELIVERED
2844603,87641506,3834,776,DELIVERED
2844604,87649653,,429,DELIVERED
2844605,87637800,25651,860,DELIVERED
2844606,87574307,10019,1531,DELIVERED
2844609,87643303,25651,2328,DELIVERED
2844610,87646486,21430,1262,DELIVERED
2844611,87613763,,1256,DELIVERED
2844612,87646497,21430,1190,DELIVERED
2844615,87652869,45845,206,DELIVERED
2844621,87613539,2156,2032,DELIVERED
2844622,87647755,45328,2450,DELIVERED
2844623,87648619,,2988,DELIVERED
2844625,87650624,5232,1557,DELIVERED
2844627,87651015,24217,1615,DELIVERED
2844628,87651839,9517,1336,DELIVERED
2844632,87650745,24217,984,DELIVERED
2844633,87637592,25651,2196,DELIVERED
2844635,87654249,53631,3296,DELIVERED
2844637,87206563,21430,1458,DELIVERED
2844638,87652390,758,4752,DELIVERED
2844639,87641584,54870,1183,DELIVERED
2844640,87651575,43188,2233,DELIVERED
2844641,87652261,20525,5260,DELIVERED
2844642,87652656,56010,2102,DELIVERED
2844643,87613763,,1256,DELIVERED
2844644,87641294,54870,759,DELIVERED
2844648,87634864,,4011,DELIVERED
2844649,87619239,1855,3995,DELIVERED
2844650,87653231,41941,1635,DELIVERED
2844651,87646470,,3195,DELIVERED
2844660,87649108,25651,2027,DELIVERED
2844661,87651227,46025,5230,DELIVERED
2844663,87645758,25651,6644,DELIVERED
2844671,87500630,,5550,DELIVERED
2844677,87653838,13356,725,DELIVERED
2844678,87645197,52471,2523,DELIVERED
2844679,87635992,25651,2254,DELIVERED
2844681,87641120,50893,1266,DELIVERED
2844682,87634594,25651,2221,DELIVERED
2844683,87639285,52167,3850,DELIVERED
2844684,87650401,25916,15326,DELIVERED
2844686,87641066,15231,2780,DELIVERED
2844691,87651723,25651,4633,DELIVERED
2844692,87647004,25651,1745,DELIVERED
2844696,87653172,13356,1397,DELIVERED
2844702,87624613,18715,1635,DELIVERED
2844705,87547346,9638,3895,DELIVERED
2844706,87649568,55587,3560,DELIVERED
2844707,87650744,1943,708,DELIVERED
2844708,87647657,35755,7244,DELIVERED
2844709,87642875,,3973,DELIVERED
2844713,87653235,50625,3237,DELIVERED
2844715,87643158,27501,2098,DELIVERED
2844716,87649269,33698,9967,DELIVERED
2844719,87655062,,870,CANCELLED
2844720,87645977,46382,1601,DELIVERED
2844727,87646127,25651,2179,DELIVERED
2844730,87653152,7615,4590,DELIVERED
2844731,87648713,42752,1853,DELIVERED
2844733,87640706,,2334,DELIVERED
2844736,87646815,23219,1080,DELIVERED
2844738,87651266,40974,1595,DELIVERED
2844742,87494412,52676,1116,DELIVERED
2844745,87639499,7615,10358,DELIVERED
2844747,87644546,41962,3488,DELIVERED
2844752,87649692,52676,5866,DELIVERED
2844754,87653368,23842,5670,DELIVERED
2844757,87620443,25651,1074,DELIVERED
2844758,87654319,48643,2224,DELIVERED
2844760,87653939,41459,3310,DELIVERED
2844763,87613391,12975,1673,DELIVERED
2844766,87654340,8654,421,DELIVERED
2844770,87650746,22115,2485,DELIVERED
2844772,87651470,47776,3843,DELIVERED
2844774,87655299,29973,1023,DELIVERED
2844778,87634609,33785,4346,DELIVERED
2844779,87651725,46735,1693,DELIVERED
2844786,87652918,24728,7068,DELIVERED
2844787,87650615,46294,2246,DELIVERED
2844788,87652912,32109,5811,DELIVERED
2844789,87652323,39789,2749,DELIVERED
2844790,87649863,45574,1871,DELIVERED
2844791,87652511,32109,2250,DELIVERED
2844792,87653100,50642,3002,DELIVERED
2844793,87651518,27700,1347,DELIVERED
2844794,87349580,,6614,DELIVERED
2844795,87654807,27700,5503,DELIVERED
2844797,87655642,45574,634,DELIVERED
2844802,87650137,33785,3148,DELIVERED
2844805,87654157,45574,201,DELIVERED
2844806,87645821,54731,6149,DELIVERED
2844811,87654322,1040,3070,DELIVERED
2844816,87645301,,4717,CANCELLED
2844817,87638192,13546,247,DELIVERED
2844825,87655566,27214,2849,DELIVERED
2844828,87654946,5527,1924,DELIVERED
2844829,87650003,25651,2421,DELIVERED
2844831,87649901,41596,1280,DELIVERED
2844832,87649266,50770,2194,DELIVERED
2844835,87652962,41941,2505,DELIVERED
2844836,87655638,41970,1454,DELIVERED
2844840,87652959,48062,766,DELIVERED
2844849,87654197,29600,1019,DELIVERED
2844850,87652060,25989,4989,DELIVERED
2844851,87655059,18487,521,DELIVERED
2844853,87637780,10294,5023,DELIVERED
2844854,87654435,31999,984,DELIVERED
2844855,87650511,28903,2084,DELIVERED
2844857,87651921,25651,2127,DELIVERED
2844859,87649716,5628,2299,DELIVERED
2844860,87641879,,4379,CANCELLED
2844861,87654441,14208,3720,DELIVERED
2844864,87650245,23603,299,DELIVERED
2844866,87653181,1229,1467,DELIVERED
2844867,87654156,47304,1262,DELIVERED
2844868,87497034,2519,844,DELIVERED
2844870,87652526,47304,676,DELIVERED
2844873,87635554,,6089,DELIVERED
2844874,87654949,40684,1024,DELIVERED
2844880,87653584,29611,1033,DELIVERED
2844888,87654035,50810,467,DELIVERED
2844892,87637975,34320,1843,DELIVERED
2844894,87650860,7235,2987,DELIVERED
2844897,87647025,53167,6244,DELIVERED
2844898,87648571,26520,5659,DELIVERED
2844900,87656802,29973,933,DELIVERED
2844901,87629133,,14002,CANCELLED
2844902,87656393,53136,2289,DELIVERED
2844903,87648971,,6072,CANCELLED
2844909,87637912,27091,3348,DELIVERED
2844910,87640055,1229,2354,DELIVERED
2844911,87655160,5623,2387,DELIVERED
2844913,87654948,33349,3739,DELIVERED
2844915,87638752,25651,3895,DELIVERED
2844916,87657373,53136,489,DELIVERED
2844917,87646470,,3195,DELIVERED
2844918,87654516,6516,2729,DELIVERED
2844919,87647426,23616,885,DELIVERED
2844924,87656086,25651,1529,DELIVERED
2844925,87646639,,1616,DELIVERED
2844926,87641203,25651,2013,DELIVERED
2844929,87655178,48659,2339,DELIVERED
2844930,87654637,16191,1752,DELIVERED
2844932,87658073,44652,359,DELIVERED
2844935,87644463,25651,496,DELIVERED
2844937,87645319,508,2481,DELIVERED
2844939,87657227,6657,1728,DELIVERED
2844940,87650741,3606,4162,DELIVERED
2844943,87612574,,2729,DELIVERED
2844944,87612574,,2729,DELIVERED
2844946,87654744,54276,3278,DELIVERED
2844947,87656389,37646,221,DELIVERED
2844949,87653246,,1915,DELIVERED
2844954,87653233,50745,2270,DELIVERED
2844955,87635962,37646,1751,DELIVERED
2844957,87634991,25651,3764,DELIVERED
2844959,87655733,26534,164,DELIVERED
2844961,87642714,31050,2073,DELIVERED
2844963,87653585,51045,2381,DELIVERED
2844964,87651627,37646,1517,DELIVERED
2844965,87656438,18774,555,DELIVERED
2844969,87654000,345,730,DELIVERED
2844970,87647602,,2152,DELIVERED
2844976,87649942,31090,1258,DELIVERED
2844980,87640454,40955,1563,DELIVERED
2844982,87653576,52919,1961,DELIVERED
2844989,87656109,51693,9321,DELIVERED
2844990,87653637,2355,4526,DELIVERED
2844992,87614973,18715,965,DELIVERED
2844994,87649665,31115,2732,DELIVERED
2844997,87643019,48143,3507,DELIVERED
2845001,87651369,55587,3325,DELIVERED
2845002,87655717,2472,3193,DELIVERED
2845004,87655377,54829,4772,DELIVERED
2845011,87641533,581,4970,DELIVERED
2845014,87654514,49157,2023,DELIVERED
2845017,87525815,37050,5350,DELIVERED
2845018,87658356,15561,2225,DELIVERED
2845024,87654146,39953,771,DELIVERED
2845025,87656308,52916,1526,DELIVERED
2845027,87655526,2876,921,DELIVERED
2845031,87493361,,8577,DELIVERED
2845034,87640684,40955,2403,DELIVERED
2845035,87651027,15561,2449,DELIVERED
2845039,87657197,31999,4344,DELIVERED
2845041,87655837,27747,3238,DELIVERED
2845044,87643819,,2893,DELIVERED
2845045,87650521,18856,2065,DELIVERED
2845046,87656981,48112,6156,DELIVERED
2845048,87447975,33349,1851,DELIVERED
2845049,87649653,,429,DELIVERED
2845050,87656838,3863,2914,DELIVERED
2845051,87635992,25651,2254,DELIVERED
2845053,87655808,52916,2294,DELIVERED
2845054,87642601,448,2236,DELIVERED
2845059,87638990,18856,3052,DELIVERED
2845060,87651542,37383,1116,DELIVERED
2845063,87622377,1855,2732,DELIVERED
2845067,87657621,5353,1647,DELIVERED
2845068,87657311,11432,1066,DELIVERED
2845070,87657640,8266,573,DELIVERED
2845075,87642096,16496,3490,DELIVERED
2845077,87657770,37184,2685,DELIVERED
2845078,87655191,11285,231,DELIVERED
2845083,87652283,50827,5642,DELIVERED
2845090,87657366,37383,579,DELIVERED
2845091,87657195,7799,4910,DELIVERED
2845092,87651324,37184,2284,DELIVERED
2845093,87646763,,5090,DELIVERED
2845094,87349580,,6614,DELIVERED
2845095,87657049,,1548,CANCELLED
2845097,87655886,25651,1769,DELIVERED
2845104,87641301,15231,5411,DELIVERED
2845108,87656114,491,4067,DELIVERED
2845110,87634901,1126,847,DELIVERED
2845111,87654333,49340,769,DELIVERED
2845112,87650413,29829,93,DELIVERED
2845113,87659077,30801,2832,DELIVERED
2845117,87649108,25651,2027,DELIVERED
